order,amount,y
52023.0,155.0,0
52024.0,0.76,0
52024.0,30.3,0
52025.0,15.39,0
52025.0,185.87,0
52026.0,1.5,0
52026.0,1.98,0
52026.0,60.53,0
52028.0,40.17,0
52028.0,531.73,0
52028.0,172.94,0
52029.0,15.0,0
52030.0,77.96,0
52030.0,47.92,0
52031.0,0.99,0
52032.0,10.65,0
52032.0,196.95,0
52033.0,52.06,0
52033.0,507.25,0
52033.0,2.39,0
52034.0,2.69,0
52034.0,324.75,0
52034.0,0.89,0
52035.0,12.68,0
52035.0,5.0,0
52036.0,87.46,0
52037.0,0.12,0
52037.0,144.0,0
52038.0,775.11,0
52038.0,20.23,0
52038.0,1.57,0
52038.0,412.29,0
52039.0,9.99,0
52041.0,330.43,0
52041.0,83.1,0
52042.0,29.0,0
52043.0,88.55,0
52043.0,18.83,0
52043.0,112.0,0
52045.0,25.0,0
52046.0,100.0,0
52046.0,1.98,0
52046.0,234.55,0
52047.0,89.9,0
52048.0,0.25,0
52048.0,20.0,0
52048.0,11.99,0
52049.0,23.0,0
52050.0,40.22,0
52050.0,43.75,0
52050.0,49.77,0
52051.0,102.03,0
52052.0,40.63,0
52053.0,0.74,0
52054.0,144.0,0
52054.0,1.0,0
52055.0,70.0,0
52056.0,275.0,0
52056.0,1.0,0
52057.0,5.0,0
52057.0,35.0,0
52057.0,832.3,0
52057.0,1.5,0
52057.0,131.33,0
52058.0,909.0,0
52058.0,1.79,0
52059.0,56.55,0
52059.0,12.99,0
52059.0,24.82,0
52059.0,15.0,0
52060.0,4.99,0
52062.0,206.53,0
52062.0,49.0,0
52062.0,663.2,0
52063.0,414.96,0
52063.0,10.7,0
52064.0,197.84,0
52064.0,1.5,0
52065.0,9.99,0
52065.0,115.5,0
52065.0,8.0,0
52067.0,10.65,0
52067.0,49.9,0
52068.0,36.22,0
52068.0,1.98,0
52068.0,17.9,0
52068.0,1559.92,0
52068.0,626.02,0
52070.0,171.65,0
52071.0,19.99,0
52071.0,9.4,0
52071.0,524.9,0
52071.0,26.75,0
52072.0,41.64,0
52072.0,57.4,0
52072.0,1.0,0
52072.0,380.0,0
52074.0,49.95,0
52074.0,99.79,0
52074.0,1.0,0
52075.0,12.25,0
52075.0,1.29,0
52075.0,57.76,0
52075.0,15.0,0
52075.0,82.61,0
52075.0,20.23,0
52076.0,17.19,0
52077.0,103.0,0
52077.0,12.97,0
52077.0,329.98,0
52078.0,24.72,0
52078.0,104.1,0
52079.0,37.99,0
52079.0,158.0,0
52080.0,24.4,0
52080.0,82.79,0
52081.0,520.18,0
52081.0,1.29,0
52081.0,95.25,0
52082.0,6.65,0
52083.0,57.1,0
52083.0,7.68,0
52083.0,29.68,0
52084.0,25.48,0
52084.0,2.35,0
52084.0,19.0,0
52085.0,122.47,0
52085.0,644.64,0
52086.0,58.0,0
52086.0,70.0,0
52086.0,9.82,0
52087.0,12.99,0
52087.0,35.0,0
52087.0,50.0,0
52087.0,19.48,0
52088.0,57.0,0
52089.0,14.99,0
52090.0,254.55,0
52091.0,59.2,0
52091.0,1134.09,0
52092.0,8.09,0
52092.0,16.07,0
52092.0,68.25,0
52092.0,15.0,0
52092.0,146.92,0
52093.0,56.98,0
52094.0,49.55,0
52094.0,6.41,0
52094.0,165.28,0
52095.0,377.34,0
52095.0,146.72,0
52096.0,142.51,0
52096.0,0.76,0
52097.0,84.95,0
52098.0,0.11,0
52098.0,74.95,0
52098.0,38.28,0
52100.0,3.58,0
52100.0,80.98,0
52100.0,10.0,0
52100.0,86.27,0
52101.0,140.04,0
52101.0,2119.24,0
52102.0,47.95,0
52102.0,325.0,0
52102.0,1.0,0
52102.0,153.67,0
52103.0,0.89,0
52103.0,27.01,0
52103.0,10.96,0
52104.0,1.98,0
52105.0,34.0,0
52105.0,178.96,0
52105.0,25.0,0
52105.0,57.1,0
52105.0,69.55,0
52107.0,0.76,0
52107.0,16.91,0
52108.0,24.95,0
52108.0,33.99,0
52110.0,2.28,0
52110.0,67.4,0
52111.0,22.95,0
52111.0,60.0,0
52112.0,16.71,0
52112.0,45.0,0
52113.0,69.99,0
52114.0,112.0,0
52114.0,294.0,0
52115.0,36.79,0
52116.0,104.0,0
52116.0,14.48,0
52117.0,0.0,0
52117.0,354.78,0
52117.0,96.14,0
52118.0,211.8,0
52118.0,100.0,0
52118.0,10.0,0
52118.0,18.7,0
52120.0,0.01,0
52120.0,0.01,0
52121.0,0.89,0
52121.0,3.92,0
52121.0,63.79,0
52121.0,23.23,0
52121.0,75.8,0
52122.0,10.0,0
52123.0,0.89,0
52123.0,9.95,0
52124.0,1.98,0
52124.0,96.0,0
52124.0,64.24,0
52125.0,70.0,0
52125.0,1.52,0
52125.0,69.99,0
52125.0,60.0,0
52126.0,150.0,0
52127.0,15.0,0
52127.0,76.04,0
52127.0,37.05,0
52127.0,19.0,0
52128.0,169.0,0
52128.0,211.65,0
52128.0,125.4,0
52128.0,7.6,0
52128.0,699.0,0
52129.0,54.46,0
52129.0,19.77,0
52129.0,95.38,0
52130.0,44.95,0
52130.0,9.99,0
52130.0,179.54,0
52130.0,1.0,0
52132.0,46.85,0
52132.0,1.31,0
52134.0,20.99,0
52135.0,10.18,0
52136.0,9.2,0
52136.0,111.82,0
52136.0,150.32,0
52136.0,0.77,0
52137.0,7.68,0
52138.0,30.0,0
52138.0,1156.0,0
52140.0,4.0,0
52140.0,16.5,0
52140.0,345.26,0
52141.0,9.94,0
52143.0,8.99,0
52143.0,9.0,0
52144.0,376.5,0
52145.0,196.7,0
52146.0,1.98,0
52146.0,2.0,0
52146.0,6.43,0
52146.0,0.89,0
52147.0,1.54,0
52147.0,24.88,0
52148.0,9.99,0
52149.0,76.8,0
52149.0,15.0,0
52150.0,4.99,0
52150.0,77.5,0
52151.0,12.0,0
52153.0,159.99,0
52153.0,12.36,0
52154.0,1.0,0
52157.0,24.95,0
52157.0,21.89,0
52158.0,23.88,0
52158.0,116.24,0
52158.0,1.0,0
52158.0,50.0,0
52158.0,189.88,0
52159.0,1.0,0
52160.0,30.99,0
52160.0,1.0,0
52160.0,1.29,0
52161.0,13.98,0
52161.0,49.8,0
52161.0,103.98,0
52162.0,141.0,0
52162.0,58.29,0
52162.0,15.0,0
52163.0,1.0,0
52163.0,1892.38,0
52163.0,1.0,0
52163.0,203.1,0
52165.0,100.0,0
52165.0,29.94,0
52165.0,6.99,0
52165.0,11.5,0
52166.0,6.18,0
52166.0,25.37,0
52167.0,40.0,0
52167.0,8.99,0
52167.0,27.97,0
52167.0,183.0,0
52168.0,35.0,0
52168.0,25.0,0
52169.0,185.0,0
52169.0,60.0,0
52169.0,3.61,0
52170.0,57.52,0
52170.0,0.99,0
52171.0,267.0,0
52171.0,12.92,0
52171.0,1124.97,0
52171.0,81.0,0
52171.0,19.99,0
52172.0,1.79,0
52173.0,1.18,0
52173.0,16.11,0
52174.0,297.06,0
52175.0,22.78,0
52175.0,250.0,0
52175.0,76.37,0
52175.0,65.15,0
52176.0,14.27,0
52176.0,0.89,0
52176.0,30.0,0
52176.0,74.17,0
52177.0,10.0,0
52178.0,18.85,0
52178.0,6.18,0
52180.0,7.53,0
52181.0,24.0,0
52181.0,39.0,0
52182.0,6.18,0
52182.0,11.48,0
52182.0,2.99,0
52183.0,14.54,0
52184.0,135.97,0
52185.0,47.79,0
52186.0,19.09,0
52186.0,280.84,0
52186.0,1.0,0
52186.0,146.9,0
52187.0,55.0,0
52187.0,211.32,0
52187.0,29.95,0
52187.0,6.87,0
52188.0,23.64,0
52188.0,10.0,0
52188.0,119.99,0
52189.0,12.0,0
52190.0,43.85,0
52190.0,33.15,0
52191.0,0.89,0
52192.0,8.99,0
52193.0,3.76,0
52195.0,10.0,0
52196.0,13.65,0
52198.0,336.24,0
52199.0,62.07,0
52199.0,293.54,0
52199.0,6.53,0
52199.0,6.18,0
52200.0,71.33,0
52202.0,27.92,0
52202.0,112.6,0
52202.0,249.0,0
52202.0,35.6,0
52202.0,18.95,0
52203.0,6.18,0
52203.0,124.42,0
52207.0,100.98,0
52207.0,2.99,0
52207.0,48.5,0
52207.0,0.89,0
52208.0,20.0,0
52208.0,1638.5,0
52208.0,101.1,0
52208.0,9.99,0
52208.0,11.5,0
52208.0,6.18,0
52209.0,741.0,0
52210.0,70.48,0
52211.0,2.4,0
52211.0,75.72,0
52211.0,371.25,0
52212.0,6.18,0
52212.0,160.0,0
52212.0,49.6,0
52212.0,55.0,0
52212.0,86.36,0
52212.0,69.99,0
52213.0,94.28,0
52213.0,15.0,0
52214.0,7.83,0
52214.0,42.91,0
52214.0,0.77,0
52214.0,129.0,0
52214.0,1.98,0
52216.0,45.0,0
52216.0,6.18,0
52216.0,48.46,0
52217.0,1.0,0
52218.0,11.5,0
52218.0,25.0,0
52219.0,1.98,0
52219.0,562.28,0
52221.0,9.99,0
52221.0,64.03,0
52221.0,3.95,0
52221.0,36.95,0
52222.0,3.58,0
52222.0,389.0,0
52222.0,4.99,0
52222.0,1.0,0
52222.0,825.0,0
52222.0,70.65,0
52223.0,22.71,0
52223.0,1.0,0
52225.0,191.62,0
52225.0,391.4,0
52226.0,3.5,0
52226.0,15.0,0
52226.0,1180.25,0
52227.0,49.0,0
52227.0,15.81,0
52227.0,19.67,0
52229.0,158.0,0
52229.0,74.85,0
52230.0,2.0,0
52230.0,138.28,0
52230.0,9.81,0
52230.0,0.99,0
52231.0,56.0,0
52231.0,169.0,0
52232.0,56.5,0
52232.0,23.89,0
52232.0,47.15,0
52233.0,6.44,0
52234.0,10.07,0
52234.0,220.77,0
52234.0,1.29,0
52235.0,100.0,0
52235.0,9.99,0
52235.0,9.0,0
52236.0,1.0,0
52236.0,137.85,0
52237.0,9.99,0
52237.0,6.99,0
52238.0,35.64,0
52238.0,1.0,0
52238.0,6.47,0
52238.0,6.99,0
52239.0,113.42,0
52239.0,89.99,0
52240.0,1.98,0
52240.0,61.48,0
52240.0,101.99,0
52241.0,500.0,0
52241.0,125.76,0
52242.0,2.69,0
52242.0,1.0,0
52242.0,158.0,0
52242.0,5.0,0
52243.0,1.0,0
52243.0,107.08,0
52244.0,32.98,0
52245.0,62.0,0
52245.0,8.9,0
52245.0,15.0,0
52245.0,60.69,0
52246.0,26.0,0
52246.0,10.0,0
52247.0,10.0,0
52248.0,34.5,0
52248.0,89.8,0
52248.0,81.0,0
52249.0,1.18,0
52250.0,65.75,0
52250.0,297.54,0
52250.0,40.45,0
52250.0,187.99,0
52250.0,39.0,0
52251.0,29.95,0
52251.0,2.0,0
52252.0,1036.49,0
52252.0,39.2,0
52252.0,435.7,0
52252.0,679.2,0
52252.0,1.0,0
52252.0,58.45,0
52253.0,18.28,0
52254.0,1.84,0
52255.0,45.53,0
52255.0,36.25,0
52255.0,54.99,0
52256.0,2.67,0
52256.0,25.0,0
52256.0,35.97,0
52257.0,505.82,0
52258.0,30.0,0
52258.0,300.0,0
52258.0,1.0,0
52258.0,31.55,0
52258.0,8.99,0
52259.0,32.19,0
52259.0,156.53,0
52260.0,15.0,0
52260.0,62.0,0
52261.0,1.79,0
52262.0,229.65,0
52262.0,0.1,0
52262.0,20.0,0
52262.0,65.94,0
52265.0,35.5,0
52265.0,15.0,0
52266.0,40.0,0
52267.0,6.99,0
52267.0,40.0,0
52268.0,2.47,0
52268.0,74.3,0
52268.0,2.92,0
52269.0,2.69,0
52269.0,41.64,0
52269.0,262.27,0
52269.0,16.62,0
52269.0,3.69,0
52269.0,90.0,0
52270.0,11.0,0
52270.0,25.0,0
52270.0,305.0,0
52271.0,66.42,0
52271.0,96.6,0
52272.0,2.97,0
52272.0,12.99,0
52274.0,14.99,0
52274.0,139.0,0
52275.0,15.0,0
52275.0,3.84,0
52275.0,1.98,0
52275.0,5.99,0
52275.0,122.63,0
52276.0,35.99,0
52277.0,4.69,0
52277.0,71.0,0
52278.0,14.0,0
52279.0,19.8,0
52279.0,9.99,0
52279.0,301.53,0
52280.0,36.47,0
52281.0,5.28,0
52281.0,14.2,0
52283.0,35.3,0
52283.0,25.0,0
52283.0,101.53,0
52284.0,105.6,0
52284.0,790.32,0
52286.0,140.59,0
52286.0,46.85,0
52287.0,87.0,0
52288.0,52.7,0
52288.0,1.29,0
52288.0,0.0,0
52289.0,12.2,0
52289.0,101.16,0
52290.0,29.0,0
52290.0,180.25,0
52290.0,258.5,0
52291.0,1.98,0
52291.0,10.0,0
52291.0,3.84,0
52293.0,4.32,0
52293.0,1.79,0
52293.0,19.02,0
52295.0,532.46,0
52297.0,1.98,0
52298.0,6.15,0
52298.0,9.95,0
52298.0,0.89,0
52299.0,0.89,0
52300.0,1.98,0
52301.0,200.0,0
52301.0,1.98,0
52302.0,445.22,0
52302.0,99.9,0
52303.0,500.0,0
52303.0,138.62,0
52304.0,20.0,0
52304.0,784.32,0
52304.0,56.2,0
52304.0,8.99,0
52305.0,65.28,0
52306.0,72.88,0
52306.0,31.0,0
52307.0,65.18,0
52307.0,1.0,0
52308.0,1.98,0
52308.0,12.36,0
52309.0,20.0,0
52309.0,31.32,0
52310.0,60.0,0
52310.0,202.31,0
52311.0,21.23,0
52312.0,89.76,0
52312.0,5.99,0
52314.0,179.5,0
52314.0,7.99,0
52315.0,213.66,0
52315.0,39.95,0
52316.0,1.0,0
52316.0,103.64,0
52316.0,459.0,0
52317.0,161.6,0
52317.0,67.46,0
52318.0,18.36,0
52319.0,327.2,0
52319.0,75.0,0
52319.0,108.0,0
52320.0,20.8,0
52320.0,1.5,0
52320.0,70.47,0
52320.0,11.08,0
52321.0,0.76,0
52321.0,382.63,0
52322.0,33.31,0
52322.0,11.47,0
52323.0,6.83,0
52323.0,16.0,0
52324.0,12.89,0
52324.0,104.04,0
52324.0,1.0,0
52325.0,217.8,0
52325.0,36.0,0
52325.0,9.26,0
52325.0,9.62,0
52326.0,75.0,0
52327.0,15.0,0
52327.0,2.97,0
52327.0,0.76,0
52327.0,69.95,0
52327.0,550.2,0
52328.0,9.99,0
52328.0,126.71,0
52328.0,16.8,0
52328.0,253.0,0
52329.0,0.89,0
52329.0,289.0,0
52329.0,473.17,0
52329.0,39.52,0
52329.0,1.0,0
52330.0,474.79,0
52331.0,79.62,0
52332.0,28.0,0
52333.0,56.19,0
52333.0,3.0,0
52334.0,126.4,0
52335.0,81.99,0
52335.0,36.0,0
52336.0,73.8,0
52337.0,9.19,0
52337.0,17.26,0
52338.0,155.0,0
52338.0,20.0,0
52338.0,979.94,0
52338.0,144.0,0
52339.0,17.0,0
52339.0,1.0,0
52341.0,11.5,0
52342.0,1600.0,0
52342.0,24.99,0
52342.0,16.0,0
52343.0,49.3,0
52344.0,70.24,0
52344.0,2660.94,0
52344.0,200.0,0
52344.0,450.05,0
52345.0,104.7,0
52345.0,89.99,0
52345.0,28.32,0
52346.0,12.31,0
52346.0,36.0,0
52346.0,123.95,0
52346.0,1.78,0
52348.0,10.65,0
52349.0,33.75,0
52349.0,125.9,0
52349.0,43.49,0
52350.0,37.5,0
52351.0,13.18,0
52351.0,25.05,0
52351.0,4.99,0
52352.0,39.99,0
52352.0,170.0,0
52352.0,108.0,0
52352.0,289.0,0
52353.0,703.8,0
52353.0,1.0,0
52354.0,19.13,0
52354.0,3.57,0
52355.0,92.25,0
52355.0,19.95,0
52356.0,82.0,0
52356.0,42.81,0
52357.0,4.0,0
52357.0,33.0,0
52359.0,116.26,0
52359.0,61.98,0
52360.0,59.9,0
52360.0,1.5,0
52360.0,50.0,0
52360.0,163.39,0
52361.0,79.0,0
52361.0,0.28,0
52361.0,315.0,0
52361.0,39.54,0
52361.0,9.97,0
52362.0,24.89,0
52363.0,13.2,0
52363.0,29.58,0
52363.0,5.99,0
52364.0,1.0,0
52365.0,4.0,0
52365.0,150.0,0
52366.0,1.0,0
52366.0,7.19,0
52366.0,36.98,0
52366.0,39.21,0
52366.0,54.8,0
52367.0,1.0,0
52369.0,244.95,0
52370.0,1266.7,0
52370.0,132.71,0
52370.0,215.0,0
52371.0,80.09,0
52372.0,104.0,0
52373.0,1.0,0
52374.0,81.0,0
52374.0,2249.0,0
52375.0,50.0,0
52375.0,160.89,0
52376.0,337.0,0
52377.0,84.95,0
52377.0,19.99,0
52377.0,574.8,0
52378.0,6.15,0
52378.0,290.0,0
52379.0,54.0,0
52380.0,21.48,0
52380.0,193.9,0
52380.0,69.9,0
52381.0,249.0,0
52381.0,5.99,0
52381.0,13.0,0
52382.0,117.69,0
52383.0,122.89,0
52383.0,11.43,0
52383.0,180.0,0
52383.0,11.8,0
52384.0,0.79,0
52384.0,101.4,0
52385.0,970.0,0
52385.0,565.4,0
52386.0,1.98,0
52387.0,9.4,0
52387.0,1.98,0
52388.0,30.93,0
52388.0,22.01,0
52389.0,25.29,0
52389.0,49.0,0
52390.0,15.0,0
52390.0,1.0,0
52390.0,1.0,0
52390.0,0.76,0
52390.0,2.0,0
52391.0,703.15,0
52392.0,1.0,0
52392.0,7.68,0
52393.0,408.45,0
52393.0,178.05,0
52393.0,19.95,0
52393.0,64.45,0
52394.0,1.98,0
52395.0,4.8,0
52395.0,21.95,0
52395.0,3.59,0
52395.0,34.95,0
52395.0,0.77,0
52396.0,0.89,0
52396.0,0.76,0
52396.0,128.36,0
52397.0,40.0,0
52397.0,350.96,0
52398.0,74.95,0
52399.0,28.26,0
52399.0,575.41,0
52399.0,44.22,0
52399.0,44.22,0
52400.0,4.49,0
52400.0,1.98,0
52401.0,2.99,0
52401.0,294.99,0
52401.0,50.0,0
52402.0,1.98,0
52403.0,25.0,0
52403.0,671.62,0
52404.0,15.17,0
52404.0,1.0,0
52404.0,3.27,0
52404.0,1.19,0
52404.0,2015.67,0
52405.0,1129.35,0
52405.0,393.11,0
52405.0,15.0,0
52405.0,35.0,0
52405.0,22.88,0
52406.0,80.99,0
52406.0,251.71,0
52407.0,15.0,0
52407.0,1.98,0
52408.0,38.0,0
52408.0,4.13,0
52409.0,100.66,0
52409.0,129.0,0
52409.0,1.0,0
52409.0,47.2,0
52409.0,12.4,0
52410.0,461.95,0
52410.0,1.79,0
52410.0,35.85,0
52411.0,1.0,0
52411.0,22.64,0
52412.0,3.58,0
52413.0,487.0,0
52413.0,71.0,0
52414.0,1.0,0
52415.0,0.1,0
52416.0,27.33,0
52417.0,331.4,0
52417.0,40.0,0
52417.0,10.0,0
52417.0,1.0,0
52417.0,33.0,0
52418.0,0.89,0
52418.0,4.99,0
52419.0,13.18,0
52419.0,0.76,0
52419.0,42.0,0
52420.0,1.0,0
52420.0,48.32,0
52420.0,1.0,0
52421.0,97.01,0
52422.0,8.0,0
52423.0,10.4,0
52423.0,1.99,0
52423.0,190.09,0
52424.0,1.51,0
52424.0,1.98,0
52425.0,94.0,0
52425.0,117.0,0
52425.0,0.89,0
52426.0,0.89,0
52426.0,41.84,0
52427.0,19.0,0
52427.0,800.0,0
52428.0,8.28,0
52428.0,800.0,0
52428.0,16.31,0
52428.0,1.79,0
52428.0,169.0,0
52429.0,306.16,0
52429.0,4.0,0
52430.0,2.28,0
52433.0,0.0,0
52433.0,9.0,0
52433.0,66.55,0
52434.0,25.33,0
52435.0,102.75,0
52435.0,5.9,0
52435.0,94.34,0
52436.0,22.82,0
52437.0,1.29,0
52438.0,39.99,0
52438.0,0.92,0
52439.0,8.99,0
52439.0,1.18,0
52440.0,79.5,0
52441.0,34.9,0
52442.0,3.99,0
52444.0,79.0,0
52445.0,77.12,0
52446.0,86.2,0
52447.0,15.0,0
52447.0,31.61,0
52447.0,591.46,0
52449.0,348.32,0
52449.0,24.08,0
52449.0,14.95,0
52450.0,3.9,0
52450.0,0.0,0
52450.0,49.98,0
52451.0,168.97,0
52451.0,68.45,0
52452.0,15.94,0
52453.0,9.02,0
52453.0,103.9,0
52453.0,1.98,0
52454.0,81.88,0
52455.0,32.0,0
52456.0,5.49,0
52456.0,34.0,0
52457.0,191.31,0
52457.0,34.56,0
52458.0,10.0,0
52458.0,77.8,0
52459.0,1.5,0
52460.0,14.95,0
52460.0,1.0,0
52461.0,0.76,0
52461.0,1.0,0
52461.0,30.85,0
52461.0,4.99,0
52462.0,0.77,0
52462.0,14.98,0
52462.0,9.97,0
52463.0,40.0,0
52464.0,133.1,0
52464.0,12.0,0
52465.0,15.0,0
52466.0,27.83,0
52466.0,239.0,0
52466.0,508.03,0
52466.0,4.53,0
52467.0,9.99,0
52467.0,1.23,0
52468.0,299.98,0
52469.0,15.6,0
52469.0,18.89,0
52469.0,4.94,0
52471.0,4.0,0
52471.0,75.95,0
52472.0,7.99,0
52472.0,7.18,0
52472.0,1.46,0
52472.0,0.99,0
52473.0,4.66,0
52473.0,4.99,0
52473.0,20.0,0
52473.0,24.98,0
52474.0,1.15,0
52474.0,18.39,0
52475.0,1.0,0
52475.0,6.24,0
52476.0,64.0,0
52477.0,200.0,0
52477.0,29.56,0
52477.0,1.0,0
52478.0,2.58,0
52479.0,376.14,0
52480.0,12.0,0
52480.0,5.0,0
52481.0,76.35,0
52481.0,2.0,0
52481.0,261.74,0
52481.0,29.67,0
52482.0,1.0,0
52483.0,358.31,0
52484.0,99.99,0
52485.0,330.0,0
52487.0,319.0,0
52487.0,1.0,0
52487.0,78.46,0
52487.0,400.31,0
52488.0,59.99,0
52489.0,22.28,0
52490.0,4.8,0
52490.0,175.7,0
52491.0,39.85,0
52491.0,36.28,0
52492.0,119.0,0
52492.0,2.34,0
52493.0,4.53,0
52493.0,1.0,0
52493.0,1.0,0
52495.0,89.99,0
52495.0,44.89,0
52496.0,5.51,0
52497.0,0.0,0
52497.0,138.0,0
52498.0,2.97,0
52498.0,152.41,0
52499.0,7.16,0
52499.0,47.19,0
52501.0,4.49,0
52502.0,32.4,0
52502.0,10.39,0
52503.0,0.0,0
52503.0,20.35,0
52505.0,118.38,0
52505.0,206.0,0
52505.0,29.0,0
52506.0,60.0,0
52507.0,14.99,0
52507.0,0.02,0
52508.0,286.96,0
52508.0,353.99,0
52508.0,139.0,0
52509.0,84.96,0
52509.0,328.48,0
52509.0,54.05,0
52510.0,99.0,0
52510.0,2.69,0
52510.0,0.0,0
52511.0,1.0,0
52512.0,2.56,0
52514.0,1826.6,0
52514.0,7.99,0
52514.0,144.0,0
52514.0,56.0,0
52514.0,89.99,0
52515.0,54.0,0
52515.0,223.6,0
52515.0,3.39,0
52516.0,240.8,0
52517.0,10.1,0
52517.0,2408.51,0
52517.0,2.5,0
52517.0,0.76,0
52518.0,11.5,0
52518.0,40.69,0
52519.0,2.69,0
52520.0,190.0,0
52520.0,81.86,0
52521.0,0.0,0
52522.0,29.53,0
52523.0,228.57,0
52523.0,39.57,0
52523.0,425.43,0
52523.0,1.0,0
52524.0,13.92,0
52524.0,1.98,0
52526.0,0.89,0
52526.0,499.0,0
52528.0,1.78,0
52528.0,59.0,0
52528.0,35.0,0
52528.0,48.5,0
52530.0,1000.0,0
52530.0,33.0,0
52531.0,94.76,0
52531.0,130.67,0
52531.0,4901.0,0
52531.0,49.97,0
52532.0,7.13,0
52532.0,9.5,0
52532.0,170.82,0
52534.0,3.07,0
52534.0,9.49,0
52534.0,3.7,0
52534.0,6.97,0
52534.0,6.37,0
52534.0,0.89,0
52534.0,309.98,0
52535.0,104.97,0
52535.0,3.84,0
52535.0,3.59,0
52535.0,33.17,0
52536.0,20.39,0
52536.0,24.95,0
52536.0,7.8,0
52538.0,44.6,0
52538.0,193.0,0
52539.0,350.0,0
52539.0,49.31,0
52539.0,100.0,0
52539.0,104.85,0
52540.0,214.0,0
52540.0,1277.49,0
52540.0,29.43,0
52541.0,365.26,0
52542.0,39.97,0
52543.0,970.0,0
52543.0,7.6,0
52543.0,150.0,0
52543.0,89.99,0
52544.0,25.98,0
52544.0,50.0,0
52544.0,835.0,0
52546.0,4.0,0
52548.0,9.99,0
52548.0,2.0,0
52549.0,1.0,0
52549.0,118.3,0
52549.0,21.87,0
52550.0,1.98,0
52552.0,62.95,0
52552.0,23.44,0
52553.0,8.43,0
52553.0,2.0,0
52554.0,223.44,0
52554.0,109.85,0
52554.0,22.0,0
52555.0,9.99,0
52555.0,29.99,0
52556.0,0.76,0
52556.0,178.69,0
52556.0,1.0,0
52556.0,97.87,0
52557.0,95.0,0
52557.0,308.71,0
52557.0,50.0,0
52558.0,95.0,0
52558.0,1000.0,0
52559.0,129.0,0
52560.0,180.0,0
52560.0,109.02,0
52561.0,0.76,0
52562.0,79.0,0
52562.0,481.71,0
52562.0,38.9,0
52562.0,0.76,0
52563.0,3.75,0
52564.0,38.24,0
52565.0,6.05,0
52565.0,47.25,0
52565.0,39.38,0
52565.0,10.65,0
52565.0,13.99,0
52566.0,0.89,0
52566.0,14.99,0
52567.0,10.0,0
52567.0,1.98,0
52567.0,89.99,0
52568.0,42.81,0
52569.0,49.9,0
52569.0,12.36,0
52571.0,17.33,0
52571.0,8.99,0
52574.0,8.26,0
52574.0,94.88,0
52574.0,357.51,0
52574.0,133.46,0
52576.0,96.65,0
52578.0,7.71,0
52578.0,9.99,0
52578.0,69.55,0
52579.0,31.5,0
52579.0,177.74,0
52580.0,60.67,0
52581.0,9.2,0
52581.0,51.25,0
52581.0,592.98,0
52582.0,62.32,0
52582.0,205.35,0
52582.0,1.18,0
52583.0,1.29,0
52583.0,6.03,0
52583.0,50.0,0
52584.0,10.85,0
52584.0,21.96,0
52586.0,58.8,0
52586.0,1.0,0
52586.0,98.75,0
52586.0,75.36,0
52587.0,125.18,0
52587.0,0.1,0
52588.0,6.03,0
52588.0,28.19,0
52589.0,199.0,0
52589.0,1.98,0
52590.0,159.8,0
52590.0,84.99,0
52590.0,5.2,0
52590.0,73.24,0
52591.0,1.1,0
52591.0,22.48,0
52591.0,16.98,0
52591.0,2015.66,0
52592.0,83.5,0
52592.0,88.97,0
52592.0,5.65,0
52592.0,0.9,0
52593.0,19.93,0
52593.0,2.69,0
52593.0,13.99,0
52593.0,69.99,0
52594.0,8.94,0
52594.0,57.63,0
52595.0,154.88,0
52595.0,386.28,0
52596.0,144.07,0
52596.0,30.0,0
52598.0,89.75,0
52600.0,150.0,0
52600.0,4.0,0
52601.0,14.99,0
52602.0,9.99,0
52602.0,1.0,0
52602.0,1.0,0
52602.0,245.0,0
52603.0,12.88,0
52603.0,43.12,0
52605.0,25.0,0
52605.0,12.95,0
52605.0,15.37,0
52606.0,269.0,0
52606.0,1163.52,0
52607.0,2.28,0
52607.0,3.8,0
52608.0,4.49,0
52609.0,124.98,0
52610.0,187.5,0
52610.0,40.97,0
52610.0,3.59,0
52611.0,24.01,0
52612.0,50.0,0
52613.0,78.51,0
52613.0,30.33,0
52613.0,1.29,0
52613.0,28.5,0
52614.0,125.15,0
52616.0,7.99,0
52616.0,108.1,0
52617.0,9.99,0
52617.0,1.79,0
52617.0,56.4,0
52617.0,42.01,0
52617.0,93.0,0
52618.0,30.0,0
52618.0,115.0,0
52618.0,14.36,0
52620.0,7.59,0
52620.0,262.82,0
52620.0,49.0,0
52621.0,5.76,0
52621.0,6.93,0
52621.0,23.15,0
52622.0,0.77,0
52623.0,2.0,0
52623.0,1.0,0
52623.0,40.0,0
52623.0,37.0,0
52624.0,5.0,0
52624.0,5.27,0
52624.0,15.17,0
52624.0,19.13,0
52625.0,49.0,0
52625.0,0.99,0
52625.0,4.65,0
52625.0,257.5,0
52626.0,126.03,0
52626.0,13.96,0
52627.0,32.53,0
52627.0,25.0,0
52627.0,40.0,0
52628.0,0.12,0
52629.0,500.0,0
52629.0,165.79,0
52629.0,32.0,0
52630.0,11.5,0
52630.0,5.0,0
52632.0,1.46,0
52633.0,1.79,0
52633.0,63.0,0
52633.0,11.5,0
52633.0,15.0,0
52634.0,4.99,0
52634.0,52.0,0
52634.0,29.9,0
52635.0,57.0,0
52636.0,0.89,0
52636.0,136.5,0
52636.0,3.82,0
52637.0,5.48,0
52637.0,8.43,0
52639.0,9.99,0
